Wall time,Step,Value
1513750398.2493627,59,13.592721939086914
1513750400.8293147,199,12.838129997253418
1513750402.0395973,264,16.948572158813477
1513750405.4100528,443,16.963821411132812
1513750405.7669868,462,14.340887069702148
1513750406.18049,484,12.299178123474121
1513750420.7021215,717,32.32090377807617
1513750423.4819136,867,23.40327262878418
1513750441.835224,1261,16.706077575683594
1513750442.5814862,1301,10.353255271911621
1513750461.083326,1765,38.7590217590332
1513750478.7388656,2200,17.7611026763916
1513750480.9601538,2321,18.204402923583984
1513750500.7178497,2878,15.607776641845703
1513750519.7320366,3402,78.3022689819336
1513750542.6746075,4080,22.262731552124023
1513750555.4096875,4241,15.754179000854492
1513750556.3449297,4290,13.89545726776123
1513750559.721871,4471,14.948957443237305
1513750576.6457486,4857,68.50897216796875
1513750582.310651,5164,86.61083221435547
1513750583.392393,5222,21.15074920654297
1513750595.4125414,5314,18.79928207397461
1513750657.0301907,7072,81.51947784423828
1513750678.8128996,7686,35.49502944946289
1513750699.13509,8233,36.02436065673828
1513750715.9346218,8591,65.9935531616211
1513750742.679576,9511,73.7890625
1513750760.943537,9959,61.34081268310547
1513750776.4081721,10280,43.591861724853516
1513750835.1100843,12082,77.84796142578125
1513750854.6763895,12627,1.1463944911956787
1513750870.1632051,12929,23.700359344482422
1513750875.4805624,13228,20.621227264404297
1513750887.57104,13372,13.595587730407715
1513750888.7489204,13439,17.576416015625
1513750913.8603268,14305,26.501117706298828
1513750929.8618288,14696,74.49129486083984
1513750948.2578678,15156,12.72624397277832
1513750964.3670285,15537,33.23624801635742
1513750967.0112274,15692,36.204402923583984
1513751008.2483575,16732,51.304527282714844
1513751035.8680036,17721,28.860889434814453
1513751068.7641366,18370,51.604759216308594
1513751091.11279,19043,62.25827407836914
1513751127.4359276,19990,39.70344161987305
1513751131.9100125,20246,74.82658386230469
1513751152.3564963,20858,41.291664123535156
1513751269.4354699,24155,21.14616584777832
1513751271.5379295,24272,60.2879753112793
1513751344.903671,26552,5.660890102386475
1513751363.318966,26607,26.42315101623535
1513751364.2297828,26658,59.155330657958984
1513751367.4793077,26840,63.653926849365234
1513751388.734716,27505,10.73966121673584
1513751391.1389315,27639,58.38080596923828
1513751402.0434012,27689,46.62010955810547
1513751422.7825873,28314,77.75198364257812
1513751520.4676468,31277,32.157684326171875
1513751532.5134616,31428,62.867958068847656
1513751718.3796124,36678,32.86985397338867
1513751723.0530357,36941,-2.07558536529541
1513751743.4779046,37534,69.4020767211914
1513751858.7186499,40699,61.38572692871094
1513751869.3052065,41297,77.43748474121094
1513751884.4203985,41452,39.48152542114258
1513752020.4065979,45868,57.98444747924805
1513752094.5129795,48021,652.9703369140625
1513752250.4418879,52477,51.703346252441406
1513752313.2657137,53867,77.08104705810547
1513752318.2771585,54147,34.61811828613281
1513752432.5944183,57211,60.351783752441406
1513752463.3788936,58125,96.08137512207031
1513752465.9792645,58270,40.483394622802734
1513752523.4054136,59667,20.514530181884766
1513752540.951593,60667,608.8342895507812
1513752570.672016,61290,26.10435676574707
1513752609.0398834,62332,18.725177764892578
1513752700.1012182,64841,71.45992279052734
1513752715.8944783,65094,87.26321411132812
1513752797.9633856,67561,30.113008499145508
1513752837.7160535,69186,99.66210174560547
1513752867.8873122,69244,48.99674606323242
1513752873.303521,69515,47.67128372192383
1513752901.1484418,70091,73.66436767578125
1513752906.8021183,70362,40.59716796875
1513752949.6406462,71208,82.4374771118164
1513752953.7380233,71394,67.6095962524414
1513753009.726302,72648,72.00358581542969
1513753044.3971648,73442,83.48331451416016
1513753050.1824298,73739,114.56139373779297
1513753067.5556462,74057,100.50841522216797
1513753071.779998,74270,38.516868591308594
1513753089.3470592,74560,29.300458908081055
1513753133.0384624,75656,16.25606346130371
1513753136.474257,75831,33.82170486450195
1513753139.529023,75983,18.294260025024414
1513753169.2718086,76983,679.3023681640625
1513753282.6006021,79438,59.658592224121094
1513753445.6176329,84703,12.59249210357666
1513753566.0325756,86832,22.040847778320312
1513753573.0460854,87170,54.79918670654297
1513753590.8513682,87459,72.39726257324219
1513753596.6510222,87750,93.40699768066406
1513753667.67641,89383,10.128894805908203
1513753672.2360058,89614,64.25318908691406
1513753673.54933,89685,66.20018768310547
1513753674.5287569,89739,48.96101379394531
1513753677.421553,89906,51.438262939453125
1513753690.440516,89974,70.56935119628906
1513753697.7324126,90333,54.37922286987305
1513753754.0762465,92563,58.51995086669922
1513753821.5403988,93714,697.022705078125
1513753909.9438705,95676,403.2451171875
1513753927.2717957,96638,655.691162109375
1513753944.8390296,97619,649.7889404296875
1513754000.2777796,97943,38.12006759643555
1513754086.1920764,101603,679.4256591796875
1513754240.3634527,105596,607.8696899414062
1513754242.0964262,105692,61.07799530029297
1513754282.002264,106008,194.9202423095703
1513754521.8235097,112698,42.33919143676758
1513754530.1506028,113164,39.29844284057617
1513754807.3257697,120929,87.18035125732422
1513754830.152994,121682,92.9945068359375
1513754847.625587,121901,89.48503875732422
1513754973.6705759,125526,91.02940368652344
1513755106.6066232,130287,592.484130859375
1513755183.5388935,131619,191.59417724609375
1513755220.9007084,133106,205.3585205078125
1513755259.4529834,133676,24.652647018432617
1513755260.8373413,133752,20.577152252197266
1513755264.1006093,133932,19.930583953857422
1513755265.4081495,134005,33.37895584106445
1513755301.2178087,134921,18.582014083862305
1513755301.648571,134945,18.302518844604492
1513755339.1459434,135989,20.448619842529297
1513755351.4887187,136156,62.88378143310547
1513755357.2997,136479,68.43500518798828
1513755361.0015562,136686,91.22529602050781
1513755377.4006593,136988,64.54743194580078
1513755393.7443118,137345,14.783555030822754
1513755394.285539,137375,14.558820724487305
1513755398.2773836,137597,26.0245361328125
1513755400.3543234,137712,110.56988525390625
1513755415.3306415,138021,24.691829681396484
1513755458.1867535,139270,14.064244270324707
1513755477.2369494,139813,16.061553955078125
1513755490.4096718,139998,18.99509048461914
1513755512.8352206,140735,97.75186157226562
1513755516.147573,140923,107.16400909423828
1513755533.0813575,141347,30.732179641723633
1513755573.4002542,142508,46.501670837402344
1513755593.3492732,143039,75.70610046386719
1513755637.0346653,144373,223.35885620117188
1513755660.0657718,145022,141.7630157470703
1513755675.5651858,145240,67.33353424072266
1513755678.5952504,145409,56.53135299682617
1513755680.8736925,145534,19.331567764282227
1513755733.3598514,146829,135.99742126464844
1513755736.666347,147011,98.56888580322266
1513755768.9404314,148297,24.363271713256836
1513755788.8266401,148330,28.073909759521484
1513755798.0810478,148855,58.124576568603516
1513755812.360848,149082,55.373619079589844
1513755815.4277773,149250,18.490516662597656
1513755816.7014642,149321,55.081886291503906
1513755837.685168,149933,48.32835388183594
1513755852.3289514,150227,56.936885833740234
1513755876.2716901,150988,42.55976104736328
1513755913.7137485,151989,63.37174987792969
1513755914.808313,152050,49.8424072265625
1513755928.4905016,152248,57.05327224731445
1513755929.6350026,152312,53.666770935058594
1513755930.1485624,152346,20.544105529785156
1513755968.2442584,153439,192.97218322753906
1513756066.7112834,156163,55.09382247924805
1513756068.1982734,156246,66.7452621459961
1513756085.3803296,156670,16.136457443237305
