Wall time,Step,Value
1513747529.4844155,73,14.792940139770508
1513747529.9248223,218,16.928600311279297
1513747530.1095698,281,18.350528717041016
1513747530.5957115,461,13.111483573913574
1513747530.664723,481,13.046455383300781
1513747531.171147,518,15.548065185546875
1513747531.4935663,627,12.181464195251465
1513747531.667942,681,20.51386260986328
1513747532.3714447,908,16.53131866455078
1513747532.6141262,990,21.493778228759766
1513747533.8517046,1325,24.231456756591797
1513747534.1433291,1442,20.74672508239746
1513747534.6494358,1537,14.753595352172852
1513747535.7041621,1888,14.45395278930664
1513747536.4760475,2121,12.964875221252441
1513747536.878995,2270,13.510348320007324
1513747537.1767433,2366,17.439369201660156
1513747537.3427327,2422,14.188868522644043
1513747537.7994103,2559,13.048125267028809
1513747538.4041169,2753,14.354510307312012
1513747538.6945927,2848,12.547541618347168
1513747538.7830846,2875,17.119070053100586
1513747538.8539264,2901,24.655363082885742
1513747539.0652652,2970,27.095211029052734
1513747539.4958665,3091,13.591192245483398
1513747539.9706473,3251,15.042055130004883
1513747540.3286726,3366,32.82124328613281
1513747540.7857816,3530,12.594820976257324
1513747541.3993294,3654,20.45490074157715
1513747541.6012092,3720,14.709762573242188
1513747542.319304,3969,16.09035873413086
1513747542.6987095,4083,33.626773834228516
1513747543.016119,4180,17.4287166595459
1513747543.406827,4316,18.380346298217773
1513747543.6998322,4405,15.112147331237793
1513747543.838736,4452,22.549013137817383
1513747545.5093954,4920,22.945388793945312
1513747545.7355494,5012,17.563121795654297
1513747546.4869037,5249,24.361600875854492
1513747547.0552533,5436,12.167190551757812
1513747547.2144825,5483,20.954940795898438
1513747548.0505416,5690,31.153074264526367
1513747549.043173,6041,22.491342544555664
1513747549.7027602,6262,17.740291595458984
1513747550.2692175,6441,16.10421371459961
1513747551.7365148,6948,21.77029037475586
1513747552.1251552,7069,56.49383544921875
1513747553.1028168,7400,28.223520278930664
1513747558.6069071,9192,46.73952865600586
1513747558.6855266,9219,22.919414520263672
1513747561.3857434,10074,41.200775146484375
1513747561.6795087,10177,31.67217254638672
1513747561.8707361,10246,42.273468017578125
1513747562.7598267,10392,50.530296325683594
1513747564.7542465,11080,36.51076126098633
1513747565.387711,11286,52.12717819213867
1513747565.5091176,11331,26.977354049682617
1513747567.0623536,11859,11.472017288208008
1513747569.9472835,12858,55.75764083862305
1513747570.2341254,12957,8.797937393188477
1513747573.953284,14148,54.69245910644531
1513747574.4696493,14323,12.047965049743652
1513747575.525612,14705,45.94139862060547
1513747576.396091,15011,20.214248657226562
1513747576.5324922,15058,17.063722610473633
1513747576.9062214,15182,19.757064819335938
1513747577.5745096,15404,24.85082244873047
1513747578.308554,15664,44.680912017822266
1513747579.3870296,16047,25.604307174682617
1513747580.398812,16379,14.07304859161377
1513747582.078256,16952,53.88055419921875
1513747583.0016437,17294,41.943363189697266
1513747583.4357128,17435,16.159791946411133
1513747584.334298,17737,8.626011848449707
1513747584.4480684,17777,21.610889434814453
1513747587.3786235,18780,14.838751792907715
1513747591.5053759,20182,63.286415100097656
1513747591.8924322,20309,10.75622272491455
1513747594.515111,21195,10.5995454788208
1513747596.0327628,21716,7.859678745269775
1513747596.2515829,21794,61.414344787597656
1513747596.6956282,21951,57.42756652832031
1513747597.3085268,22150,56.503089904785156
1513747597.7523031,22301,7.668069362640381
1513747600.196499,23122,18.921194076538086
1513747601.1676867,23371,69.83154296875
1513747601.8997583,23642,48.954437255859375
1513747603.1472585,23983,61.537872314453125
1513747603.7961774,24227,71.6126708984375
1513747605.59257,24854,37.40035629272461
1513747606.6130803,25191,60.809295654296875
1513747612.299133,27103,64.26460266113281
1513747613.4449432,27501,13.107211112976074
1513747614.5377312,27778,44.429107666015625
1513747614.6595325,27818,18.78511619567871
1513747616.0515337,28301,53.07296371459961
1513747617.892647,28934,17.295209884643555
1513747618.8180003,29244,63.950233459472656
1513747619.4567428,29491,32.0052604675293
1513747620.6694827,29896,69.30366516113281
1513747621.304401,30118,18.540966033935547
1513747622.454066,30486,0.3109133839607239
1513747622.964831,30663,20.264659881591797
1513747623.162488,30731,57.49003219604492
1513747623.442587,30819,73.38986206054688
1513747623.656817,30900,29.196460723876953
1513747624.592389,31208,20.81427001953125
1513747625.4151952,31492,56.29363250732422
1513747625.704529,31595,20.1713924407959
1513747626.4496598,31853,18.13906478881836
1513747626.764992,31964,12.207772254943848
1513747627.3728967,32167,48.244197845458984
1513747628.0384789,32378,19.34419822692871
1513747629.1423419,32751,66.73955535888672
1513747629.2989001,32805,24.932586669921875
1513747633.2496674,34151,10.456626892089844
1513747633.849832,34355,28.636276245117188
1513747639.477625,36217,41.19020080566406
1513747640.2438111,36478,65.8654556274414
1513747640.5101728,36563,8.80427074432373
1513747641.2729342,36846,52.7284049987793
1513747642.5732195,37268,10.52462100982666
1513747643.6974757,37634,34.03461456298828
1513747644.09375,37760,22.146848678588867
1513747645.0015936,38067,9.84136962890625
1513747645.2700722,38156,26.526805877685547
1513747645.9410872,38370,11.476679801940918
1513747646.1129096,38424,19.602249145507812
1513747647.8193269,39007,22.821699142456055
1513747648.034643,39077,48.691532135009766
1513747649.214759,39483,11.598560333251953
1513747649.761949,39683,65.28768157958984
1513747650.6910803,40001,41.43897247314453
1513747651.0061045,40102,13.624375343322754
1513747651.4677432,40246,34.43698501586914
1513747652.254289,40502,27.406023025512695
1513747652.32432,40526,19.659360885620117
1513747652.9310164,40723,15.622017860412598
1513747652.98862,40743,13.065112113952637
1513747653.6257274,40961,34.40264892578125
1513747654.7339404,41296,15.633561134338379
1513747655.3364637,41497,19.408370971679688
1513747655.611357,41588,24.938142776489258
1513747656.6183312,41925,36.136383056640625
1513747656.8811238,42012,23.146371841430664
1513747657.7495942,42324,26.549251556396484
1513747659.3167732,42852,52.49448776245117
1513747660.4962747,43242,55.69328689575195
1513747662.5559542,43932,52.123046875
1513747663.5618896,44280,15.854659080505371
1513747663.9576905,44411,24.581823348999023
1513747664.3794782,44547,50.897525787353516
1513747665.0469382,44776,38.44027328491211
1513747665.8910627,45056,45.283870697021484
1513747666.291256,45211,61.49223327636719
1513747667.190622,45532,17.90227699279785
1513747667.4327576,45610,54.753379821777344
1513747669.1385496,46188,18.63574981689453
1513747670.0831459,46505,8.760855674743652
1513747670.6497478,46684,17.765579223632812
1513747670.7972577,46732,12.766963958740234
1513747672.8105361,47413,63.67724609375
1513747673.5761025,47663,30.08170509338379
1513747675.7405727,48395,29.002004623413086
1513747680.021726,49877,35.785308837890625
1513747680.6467948,50087,44.97655487060547
1513747680.8125906,50149,47.0211067199707
1513747681.0238264,50216,48.22750473022461
1513747683.8318357,51155,19.013864517211914
1513747686.0744634,51903,56.85941696166992
1513747686.2309158,51958,37.21084213256836
1513747687.3558085,52352,47.442012786865234
