Wall time,Step,Value
1513715820.489721,72,14.266493797302246
1513715820.7050703,183,11.663116455078125
1513715820.7636344,210,13.610426902770996
1513715820.9054923,279,14.970230102539062
1513715821.2350917,419,13.387517929077148
1513715821.3309007,461,14.044130325317383
1513715821.3809419,481,12.82963752746582
1513715821.4330854,501,16.30078887939453
1513715822.0290623,518,16.405183792114258
1513715822.0979354,544,15.824278831481934
1513715822.3283024,642,15.657977104187012
1513715822.3597229,655,15.130243301391602
1513715822.4148533,680,23.262657165527344
1513715822.4585445,698,18.38517951965332
1513715822.757744,828,19.144075393676758
1513715822.9437654,911,18.88658332824707
1513715822.9860346,930,16.32206153869629
1513715823.0415275,959,19.6339168548584
1513715823.107339,991,23.429460525512695
1513715823.4883978,1048,15.693181991577148
1513715823.7213805,1169,15.050690650939941
1513715823.9411452,1265,16.83272361755371
1513715824.2244387,1377,12.074756622314453
1513715824.332562,1421,15.908113479614258
1513715824.3841884,1442,22.35649299621582
1513715824.7095985,1566,15.884943008422852
1513715824.9485154,1675,19.930042266845703
1513715825.2006109,1779,15.021859169006348
1513715825.3076324,1828,15.433244705200195
1513715825.3738303,1859,30.947139739990234
1513715825.6773689,1981,14.595744132995605
1513715825.74842,2010,17.280885696411133
1513715825.7859268,2025,15.20794677734375
1513715826.2869148,2145,18.113418579101562
1513715826.4058082,2201,13.578126907348633
1513715826.4616451,2227,16.191255569458008
1513715826.505378,2248,19.634370803833008
1513715826.6131377,2296,15.322019577026367
1513715826.814651,2392,25.669010162353516
1513715826.8630285,2412,18.294790267944336
1513715826.960391,2451,15.117508888244629
1513715827.2196195,2553,21.849037170410156
1513715827.2346635,2560,11.335351943969727
1513715827.432043,2654,19.197423934936523
1513715827.5216343,2692,22.96250343322754
1513715827.5494113,2703,15.55522346496582
1513715827.676229,2753,14.612800598144531
1513715827.7080777,2766,17.658363342285156
1513715827.972346,2875,18.083160400390625
1513715828.272483,2997,18.582107543945312
1513715828.327444,3024,24.065750122070312
1513715828.3424819,3030,11.475974082946777
1513715828.5064046,3083,15.65977954864502
1513715828.9107833,3251,14.377547264099121
1513715829.1964107,3376,33.38208770751953
1513715829.3552277,3445,14.918534278869629
1513715829.47289,3500,12.937678337097168
1513715829.9150789,3691,15.567584991455078
1513715830.0733263,3757,15.44321060180664
1513715830.2349074,3827,15.967007637023926
1513715830.3212435,3870,45.68830108642578
1513715830.3830602,3898,14.347946166992188
1513715830.541072,3965,15.533635139465332
1513715830.7103937,4035,23.897645950317383
1513715831.0466835,4071,16.723154067993164
1513715831.268324,4182,12.416028022766113
1513715831.911861,4479,14.162091255187988
1513715832.416522,4613,22.181365966796875
1513715832.4428616,4633,18.46640968322754
1513715832.586127,4733,22.654775619506836
1513715832.6387837,4764,26.141637802124023
1513715832.8964586,4884,16.630971908569336
1513715832.9386842,4901,15.363160133361816
1513715833.0053837,4928,11.486405372619629
1513715833.117848,4973,16.02771759033203
1513715833.3898985,5080,22.6046199798584
