Wall time,Step,Value
1513718233.2413397,60,14.117826461791992
1513718234.5877547,201,13.971969604492188
1513718235.0729136,263,14.687112808227539
1513718236.5562687,431,16.834524154663086
1513718236.7189107,449,12.696937561035156
1513718237.0157828,481,12.305451393127441
1513718243.6480374,624,15.887996673583984
1513718244.1587682,678,17.610260009765625
1513718246.2070103,897,13.217279434204102
1513718246.6119733,939,16.05431365966797
1513718254.2885835,1245,12.866541862487793
1513718255.276731,1354,16.835552215576172
1513718255.7434387,1410,13.396328926086426
1513718286.9079807,2980,14.831242561340332
1513718288.9111953,3202,17.00487518310547
1513718290.676582,3388,23.569442749023438
1513718296.1190217,3468,12.026408195495605
1513718296.4947093,3509,9.918148040771484
1513718297.7768948,3646,11.203543663024902
1513718299.3840818,3819,14.854031562805176
1513718300.1487138,3897,18.28501319885254
1513718300.4530764,3931,12.038558959960938
1513718300.6061194,3948,13.264824867248535
1513718306.1356986,4092,33.431861877441406
1513718309.3876543,4456,21.635103225708008
1513718317.146699,4788,23.13022232055664
1513718318.8060048,4971,21.031030654907227
1513718334.209237,5613,38.14340591430664
1513718343.8502262,6122,27.478193283081055
1513718345.8133366,6339,16.99977684020996
1513718383.204637,8477,53.269405364990234
1513718385.4237666,8717,40.593231201171875
1513718392.2573938,8943,12.553558349609375
1513718394.156556,9151,26.217975616455078
1513718395.6297953,9313,63.40546417236328
1513718395.898675,9342,13.63117504119873
1513718478.9516435,14207,29.053997039794922
1513718485.7116787,14427,30.983871459960938
1513718487.8932054,14682,13.037652015686035
1513718489.5249162,14861,11.535039901733398
1513718494.983133,14936,17.14462661743164
1513718497.0636601,15175,16.113210678100586
1513718505.939596,15626,8.959924697875977
1513718514.6870768,16143,13.89030933380127
1513718550.9903316,18219,31.602937698364258
1513718570.1780794,19292,30.815750122070312
1513718571.8146799,19480,26.140499114990234
1513718580.1226933,19866,30.585182189941406
1513718686.641022,26478,554.6175537109375
1513718687.2130227,26536,63.739070892333984
1513718765.9885228,30791,124.64523315429688
1513718766.3845983,30842,26.645536422729492
1513718766.5264542,30860,15.81831169128418
1513718786.480615,31966,23.33070182800293
1513718846.8129427,35595,29.84552764892578
1513718847.852523,35706,75.72120666503906
1513718848.1365626,35736,26.66486930847168
1513718855.8788345,36094,37.499210357666016
1513718866.5741587,36773,69.91698455810547
1513718867.4294977,36869,77.71946716308594
1513718894.810616,38303,29.674152374267578
1513718904.8636744,38935,299.4367370605469
1513718917.6555743,39742,101.71571350097656
1513718946.576434,41200,66.92233276367188
1513718949.7263882,41550,196.90194702148438
1513718956.8116667,41784,78.15760803222656
1513718980.0756416,43297,89.53993225097656
1513718988.8506358,43742,82.93321990966797
1513719000.323409,44506,82.5733871459961
1513719008.6344097,44963,76.01107025146484
1513719027.858122,46542,741.7057495117188
1513719048.9574597,47725,737.8343505859375
1513719072.091392,48624,75.54637908935547
1513719073.339122,48767,70.09003448486328
1513719080.8999145,49083,81.27220153808594
1513719081.5436902,49151,71.97233581542969
1513719090.428159,49610,32.35870361328125
1513719101.5876656,50311,25.2568302154541
1513719120.620983,51457,71.5908432006836
1513719121.6708598,51574,71.96003723144531
1513719166.345926,54061,84.57089233398438
1513719175.9687989,54623,64.6860122680664
1513719176.8364255,54715,98.67887115478516
1513719179.4285445,55006,111.38810729980469
1513719194.8047905,56173,72.8170394897461
1513719205.874651,56348,61.73064422607422
1513719253.0303009,59258,111.13202667236328
1513719273.873575,60323,36.89216613769531
1513719289.3506129,61341,167.1068878173828
1513719291.532743,61582,67.3452377319336
1513719298.1504996,61832,78.35442352294922
1513719300.924894,62131,89.3635482788086
1513719309.940367,62571,99.91580200195312
1513719318.0443652,62946,79.11764526367188
1513719349.705768,64837,92.68572998046875
1513719357.0986679,65117,79.78619384765625
1513719364.5027328,65486,79.6853256225586
1513719365.8130982,65627,136.83253479003906
1513719376.5017462,66270,82.97762298583984
1513719418.5225904,68766,81.2508773803711
1513719426.2219439,69109,79.2687759399414
1513719429.3084226,69443,101.77120208740234
1513719437.5248759,69836,108.14527893066406
1513719446.3874888,70292,80.0994873046875
1513719464.6697063,71359,136.0364227294922
1513719474.198593,71810,28.43250274658203
1513719474.3984566,71831,20.525156021118164
1513719475.1337757,71914,82.46906280517578
1513719484.6355643,72998,703.84814453125
1513719495.13826,73077,79.58824157714844
1513719517.1360888,74465,29.430173873901367
1513719532.8936865,75730,711.60595703125
1513719542.5144591,76803,81.05013275146484
1513719589.728391,79129,717.6907958984375
1513719591.1476505,79289,145.26376342773438
1513719603.1013286,79612,85.54713439941406
1513719610.9658496,79916,94.80042266845703
1513719614.5811522,80310,98.90044403076172
1513719615.4560428,80405,114.69942474365234
1513719620.539755,80473,72.7370376586914
1513719684.6280844,84259,76.95750427246094
1513719687.6124954,84599,80.92371368408203
1513719771.039416,89822,790.9022216796875
1513719783.8997073,90244,50.8781852722168
1513719785.6434712,90432,68.26127624511719
1513719812.039606,91846,74.56316375732422
1513719863.5265741,95715,687.3224487304688
1513719929.4729626,98928,81.9964828491211
1513719932.2588563,99237,33.9979133605957
1513719951.777385,100387,90.45169830322266
1513719957.367895,100502,18.37220001220703
1513719960.603623,100860,26.073862075805664
1513719961.919664,101007,95.81275939941406
1513720020.2171412,104486,362.91290283203125
1513720020.7670195,104547,23.05470085144043
1513720095.5559227,109195,624.8170166015625
1513720107.521286,109580,119.83403778076172
1513720163.3044996,112887,143.1082000732422
1513720164.7850597,113053,14.063650131225586
1513720181.0076292,114403,430.24163818359375
1513720219.6495473,116150,87.79167175292969
1513720220.1203897,116203,57.17559814453125
1513720228.9134533,116635,125.13402557373047
1513720229.3306022,116682,60.12413024902344
1513720232.9453447,117107,119.81369018554688
1513720249.4850311,117912,143.35023498535156
1513720257.6820993,118284,64.05261993408203
1513720259.3172581,118462,60.86180114746094
1513720270.3027427,119152,40.97709274291992
1513720280.7930849,119604,64.6438980102539
1513720285.1023505,120076,66.66275024414062
