Wall time,Step,Value
1514422935.7789466,62,15.800819396972656
1514422937.119499,203,13.49140453338623
1514422937.732968,271,12.780320167541504
1514422939.2450433,441,13.090914726257324
1514422939.4121845,460,13.144750595092773
1514422939.685438,487,11.375662803649902
1514422946.069146,659,13.587114334106445
1514422947.2130063,800,16.184673309326172
1514422961.2240496,1556,10.309944152832031
1514422961.5271015,1603,16.01573944091797
1514422963.2115684,1810,19.11111068725586
1514422963.9563048,1901,14.872632026672363
1514422964.3029826,1943,17.977127075195312
1514422972.126471,2494,36.00743865966797
1514422988.2368677,3408,28.249841690063477
1514423015.6947289,5031,29.274276733398438
1514423023.4291408,5908,351.4327392578125
1514423040.191703,6436,6.680934429168701
1514423044.3594077,6915,72.32600402832031
1514423051.0288317,7142,17.727890014648438
1514423051.9056146,7241,27.104156494140625
1514423052.254013,7279,19.041013717651367
1514423054.272198,7499,14.862387657165527
1514423071.559991,8388,12.340432167053223
1514423081.7320068,9072,86.36308288574219
1514423089.556009,9452,20.103519439697266
1514423091.289918,9641,52.76656723022461
1514423099.613582,10101,15.029470443725586
1514423106.6722705,10360,16.176279067993164
1514423109.3302262,10660,15.067432403564453
1514423117.8561566,11073,31.099918365478516
1514423124.2967877,11305,11.936834335327148
1514423125.314106,11428,46.41798782348633
1514423143.4281683,12417,78.46183013916016
1514423155.3928235,13276,21.686138153076172
1514423156.6660607,13416,65.34635925292969
1514423165.7569168,13918,49.20012283325195
1514423181.0108802,14698,23.528018951416016
1514423191.5432618,15369,16.71743392944336
1514423199.815803,15767,52.580604553222656
1514423223.0247972,17391,192.3106689453125
1514423233.141457,17702,59.17127227783203
1514423301.2885756,21929,51.43342590332031
1514423301.6356354,21965,21.318204879760742
1514423315.5741372,22567,22.426177978515625
1514423316.487247,22681,60.419368743896484
1514423317.241568,22770,9.261484146118164
1514423328.6311078,23522,56.664608001708984
1514423333.9958718,23635,26.50357437133789
1514423334.5615933,23702,57.448875427246094
1514423343.9031,24224,31.12867546081543
1514423361.879425,25271,53.472164154052734
1514423363.5095983,25460,60.725040435791016
1514423398.4408426,27321,1.8496649265289307
1514423401.2395084,27637,52.988277435302734
1514423424.8995643,29031,20.91180992126465
1514423431.524537,29276,35.70709228515625
1514423449.2743287,30319,61.947669982910156
1514423457.6877077,30752,19.939931869506836
1514423460.6749177,31108,20.532020568847656
1514423484.7354848,32368,101.5648422241211
1514423500.326484,33565,28.424850463867188
1514423506.7123492,33643,13.119596481323242
1514423509.1272278,33915,26.972633361816406
1514423509.3882258,33943,20.659257888793945
1514423548.0734773,36165,50.075889587402344
1514423576.278097,38238,77.17948913574219
1514423601.289281,39374,79.8808364868164
1514423635.4290214,41457,113.49881744384766
1514423647.4383502,42272,220.8604278564453
1514423652.157035,42368,85.63164520263672
1514423654.7516718,42668,149.2218780517578
