Wall time,Step,Value
1513712481.466046,229,4.543857574462891
1513712481.9658182,256,-2.8413939476013184
1513712484.6535606,405,-27.010276794433594
1513712486.3181398,494,-5.298172473907471
1513712486.81628,521,-7.100375175476074
1513712497.9491467,558,-3.0336060523986816
1513712498.1601117,569,-2.306535243988037
1513712498.4944568,587,-0.33602169156074524
1513712499.3965044,635,-3.9180307388305664
1513712501.976913,775,-0.30687034130096436
1513712502.8139198,822,-5.4992804527282715
1513712503.2285104,844,0.4004926085472107
1513712503.6525764,866,-1.6335562467575073
1513712503.8741338,878,-0.08073419332504272
1513712504.3414032,903,-3.557321310043335
1513712506.155191,1000,-1.5588804483413696
1513712506.401121,1013,-2.616868734359741
1513712506.6460314,1026,-1.495869517326355
1513712516.5139093,1040,-8.053424835205078
1513712516.7333322,1052,-1.1994496583938599
1513712518.5675662,1149,2.7933168411254883
1513712519.21295,1183,-0.9053552746772766
1513712519.8823178,1218,2.4586143493652344
1513712520.254847,1237,-7.919508934020996
1513712521.2090697,1288,-3.4359755516052246
1513712521.653551,1312,-2.1297190189361572
1513712521.9134889,1326,-4.770753383636475
1513712522.310906,1347,-5.2347917556762695
1513712523.900081,1433,-4.114422798156738
1513712525.5975783,1524,-1.2767596244812012
1513712536.540241,1582,-0.026556873694062233
1513712537.0443444,1609,0.7278258204460144
1513712540.1768942,1777,-3.6795036792755127
1513712543.2949028,1944,-4.13253116607666
1513712544.3543916,2000,1.3801583051681519
1513712544.7241626,2020,-2.7551660537719727
1513712557.5583994,2165,-7.795164108276367
1513712558.9931197,2243,-7.756003379821777
1513712559.5502913,2273,-1.9167248010635376
1513712561.7890275,2393,-11.307609558105469
1513712562.0722897,2408,-6.051379680633545
1513712563.0846648,2463,-13.583828926086426
1513712563.4819229,2484,4.121427536010742
1513712575.137347,2603,-12.820171356201172
1513712575.8983257,2644,-9.932402610778809
1513712576.6264756,2683,-8.784125328063965
1513712577.0095115,2704,-8.551613807678223
1513712577.2578485,2717,-14.030562400817871
1513712580.0007656,2862,-14.493364334106445
1513712581.8191895,2958,-8.52939510345459
1513712582.5648613,2997,-10.842754364013672
1513712582.9369645,3017,-8.176170349121094
1513712593.3493114,3097,-3.9552953243255615
1513712595.4509873,3209,-7.965578556060791
1513712595.7319956,3224,-1.185582160949707
1513712596.9056964,3287,-1.790964126586914
1513712599.3024695,3421,-6.0105390548706055
1513712599.7376823,3444,-8.183683395385742
1513712600.5980225,3490,-4.5409064292907715
1513712601.731616,3551,-4.020652770996094
1513712611.9247627,3593,-11.066646575927734
1513712612.2385404,3610,-0.7253821492195129
1513712612.9201899,3647,-5.765815734863281
1513712613.5853503,3681,-4.330212116241455
1513712613.937511,3700,-2.8501265048980713
1513712615.946573,3812,-6.006855487823486
1513712618.446012,3946,-9.41154956817627
1513712618.7992134,3965,1.8913520574569702
1513712619.0815866,3980,-5.358458995819092
1513712620.203469,4040,-5.3297953605651855
1513712632.992966,4200,-3.8259456157684326
1513712633.240684,4213,-3.9899680614471436
1513712633.8233495,4244,-2.160156726837158
