Wall time,Step,Value
1513893700.4979534,120,19.12422752380371
1513893702.5304837,363,26.41616439819336
1513893703.0507474,430,15.695230484008789
1513893709.1781096,568,27.336612701416016
1513893710.9796743,769,30.609046936035156
1513893711.6144712,840,27.656728744506836
1513893711.9443676,877,25.872398376464844
1513893712.3013206,917,29.21847152709961
1513893712.4368732,932,23.954618453979492
1513893712.7071133,963,21.64027214050293
1513893718.0974498,1060,23.256771087646484
1513893718.1937566,1077,25.12929916381836
1513893718.326922,1096,27.844974517822266
1513893718.4811847,1114,27.603290557861328
1513893719.8052335,1272,27.86014175415039
1513893720.8013384,1379,19.42863655090332
1513893720.9618685,1397,26.980693817138672
1513893721.0923808,1414,20.03460693359375
1513893721.2249913,1431,19.338478088378906
1513893722.1034596,1526,26.661035537719727
1513893728.1017938,1714,26.346248626708984
1513893729.4727821,1885,29.148292541503906
1513893735.8257802,2067,27.301469802856445
1513893737.0267262,2211,34.07512283325195
1513893737.8778267,2309,78.60875701904297
1513893739.7358038,2520,33.9852294921875
1513893746.3028734,2707,35.84955978393555
1513893748.8901474,3011,23.88799285888672
1513893754.2356484,3095,24.165403366088867
1513893754.2939994,3105,22.956682205200195
1513893755.398047,3266,25.083223342895508
1513893755.8154151,3314,32.21165466308594
1513893756.0758615,3343,37.89336395263672
1513893757.0599034,3448,25.401838302612305
1513893757.8116179,3533,24.596004486083984
1513893758.0547886,3562,27.232799530029297
1513893758.1375184,3571,24.810453414916992
1513893763.3663743,3689,43.834537506103516
1513893764.8475282,3858,46.50528335571289
1513893765.166843,3893,45.441261291503906
1513893766.167795,4010,54.38322830200195
1513893781.5649962,4636,30.064767837524414
1513893782.244733,4717,85.52367401123047
1513893783.4837644,4857,63.021873474121094
1513893785.2365334,5059,48.62470245361328
1513893789.8487132,5141,32.4303092956543
1513893798.191234,6141,777.5833740234375
1513893806.7224934,6171,31.66090202331543
1513893823.67241,8171,773.1570434570312
1513893847.4478943,9171,764.9595336914062
1513893952.4827476,16171,770.643798828125
1513894059.9850059,22423,760.9065551757812
1513894068.3849723,23423,760.6460571289062
1513894076.8533924,24423,759.2636108398438
1513894154.957082,28423,754.6473999023438
1513894233.198185,33064,95.38336181640625
1513894242.4420562,33589,91.2123031616211
1513894272.7414012,36589,550.528564453125
1513894311.4182045,38589,685.7965087890625
1513894359.9299426,41589,617.8382568359375
1513894475.92488,48101,120.31510162353516
1513894512.2224495,50548,652.3297729492188
1513894577.1336026,55548,726.9573974609375
1513894607.3342113,56548,733.4564208984375
1513894624.8445668,58548,737.5715942382812
1513894649.8881452,58889,98.62234497070312
1513894668.6567457,60637,786.6583862304688
1513894704.8734035,62637,699.806884765625
1513894769.7074206,67637,734.309326171875
1513894999.630426,81637,757.6478881835938
1513895086.8681571,86637,834.652099609375
1513895095.4516854,87637,819.1512451171875
1513895152.2328207,91637,851.0556640625
1513895178.9726465,92136,470.3592224121094
1513895187.8816667,92500,114.81731414794922
1513895188.4846168,92570,100.4219741821289
1513895189.880037,92731,120.63571166992188
1513895204.3794258,93891,824.375732421875
1513895244.8646154,96048,79.9100112915039
1513895245.3945026,96106,63.26690673828125
1513895248.089045,96402,57.51042556762695
1513895252.969654,96450,69.03251647949219
1513895253.2668326,96489,57.906005859375
1513895254.5268736,96643,64.68669128417969
1513895270.566741,97516,25.970516204833984
1513895279.1251607,97977,22.57897186279297
1513895280.6126812,98163,21.2398624420166
1513895280.9882433,98205,20.237401962280273
1513895281.5158052,98267,20.867372512817383
1513895282.2275636,98350,21.079925537109375
1513895282.8034844,98412,20.303695678710938
1513895283.0306022,98438,22.964397430419922
1513895288.329209,98529,22.644039154052734
1513895288.8897033,98593,23.44199562072754
1513895289.0102632,98606,23.111169815063477
1513895290.7873693,98808,20.677087783813477
1513895291.579525,98899,21.317062377929688
1513895292.1822972,98971,20.586502075195312
1513895296.57229,98986,23.489906311035156
1513895296.781614,99019,25.955034255981445
1513895297.514,99102,21.85471534729004
1513895298.6754534,99230,22.36892318725586
1513895298.9281158,99258,23.24817657470703
1513895299.044831,99271,20.44308853149414
1513895299.4076307,99313,24.66776466369629
1513895300.0977094,99398,23.33194351196289
1513895305.7074757,99528,20.58245086669922
1513895306.0990233,99575,22.470125198364258
1513895306.2087202,99589,21.4774227142334
1513895307.4669232,99725,22.426151275634766
1513895307.6106231,99742,21.81962013244629
1513895309.3572004,99944,23.836082458496094
1513895309.469129,99957,19.831098556518555
1513895309.7144525,99986,22.259408950805664
1513895314.3685648,100024,27.534351348876953
1513895316.4836588,100285,23.7202091217041
1513895317.3411953,100378,26.251340866088867
1513895317.6244254,100410,27.330028533935547
1513895318.0650847,100459,23.56029510498047
1513895323.310504,100605,26.926651000976562
1513895324.3791466,100723,26.338085174560547
1513895324.6991982,100758,27.677907943725586
1513895325.2151659,100816,27.757078170776367
1513895326.1458197,100920,26.847309112548828
1513895331.120036,101015,32.754695892333984
1513895331.2666657,101040,32.43674850463867
1513895333.624804,101327,33.99119186401367
1513895334.2214868,101402,31.790945053100586
1513895339.794635,101521,38.13031768798828
1513895339.9792945,101549,26.704320907592773
1513895341.1983292,101707,36.12299728393555
1513895342.3530343,101835,31.52903938293457
1513895342.6348863,101866,34.23279571533203
1513895349.035163,102064,80.09799194335938
1513895350.193192,102192,76.70130157470703
1513895350.6576216,102244,67.49919891357422
1513895351.8123522,102376,82.53290557861328
1513895352.8282855,102489,79.49564361572266
1513895353.3549163,102551,73.31249237060547
1513895360.929764,102881,69.74401092529297
1513895361.5800726,102956,95.41926574707031
1513895371.248006,103532,69.77254486083984
1513895385.0619454,104649,865.0121459960938
1513895452.0672674,108451,221.47525024414062
1513895454.109593,108678,128.47752380371094
1513895508.723794,111951,20.94012451171875
1513895509.391713,112039,24.70980453491211
1513895509.734173,112077,21.945205688476562
1513895511.4144967,112298,23.696609497070312
1513895512.5409234,112432,23.802257537841797
1513895512.6928027,112449,26.074739456176758
1513895517.1741865,112480,23.989341735839844
1513895517.275783,112493,24.680118560791016
1513895517.3819911,112509,27.030851364135742
1513895517.504383,112524,25.670358657836914
1513895517.733573,112551,23.43267822265625
1513895518.0558918,112593,25.971088409423828
1513895518.575977,112652,23.78138542175293
1513895519.2668424,112732,22.708078384399414
1513895519.6118624,112774,24.510032653808594
1513895520.1464384,112833,18.819459915161133
1513895520.5665846,112881,27.062557220458984
1513895520.7301035,112899,28.89893341064453
1513895520.984053,112929,24.049457550048828
1513895521.1257417,112946,28.93964385986328
1513895541.583089,114963,851.6867065429688
1513895549.9914105,115963,859.0126953125
1513895577.867173,116752,252.87094116210938
1513895585.8118637,116963,184.41795349121094
