Wall time,Step,Value
1513891733.1963243,144,22.444412231445312
1513891733.6626682,352,21.665481567382812
1513891733.7166731,373,19.132673263549805
1513891733.9532778,479,19.267610549926758
1513891734.7725527,615,24.009021759033203
1513891734.8299396,640,22.92679786682129
1513891735.2342746,818,19.592212677001953
1513891736.3850462,1331,22.80634117126465
1513891736.4375303,1364,23.863187789916992
1513891736.612367,1444,19.728572845458984
1513891737.755784,1968,21.90715980529785
1513891737.8411577,2003,22.8004150390625
1513891738.2928133,2189,20.948196411132812
1513891738.3913128,2230,19.71903419494629
1513891738.5218282,2293,24.040098190307617
1513891738.6179008,2338,14.510093688964844
1513891739.407829,2618,21.866352081298828
1513891739.4483316,2638,19.341873168945312
1513891739.5832114,2705,19.927017211914062
1513891740.107548,2963,21.513626098632812
1513891740.5029473,3128,19.959123611450195
1513891741.3667345,3551,20.145851135253906
1513891741.3817894,3558,21.9180850982666
1513891741.7446132,3715,20.992279052734375
1513891742.0322566,3859,22.153732299804688
1513891742.080384,3880,22.757349014282227
1513891742.0950134,3887,17.86110496520996
1513891742.2672455,3974,21.441530227661133
1513891743.356891,4470,23.613819122314453
1513891743.788935,4678,22.8762149810791
1513891744.0218012,4804,20.184778213500977
1513891744.1184971,4850,19.461090087890625
1513891744.133274,4857,19.825759887695312
1513891744.7012703,5128,18.372167587280273
1513891744.9357898,5238,19.83826446533203
1513891745.0731802,5299,20.349027633666992
1513891745.171833,5338,21.84908676147461
1513891745.2081463,5352,21.660015106201172
1513891745.44568,5449,23.137948989868164
1513891745.616979,5519,22.88393211364746
1513891746.422546,5852,24.114437103271484
1513891746.5630193,5912,20.37851905822754
1513891746.713096,5978,23.336397171020508
1513891747.0977285,6164,21.852893829345703
1513891747.2439287,6227,21.293296813964844
1513891747.3047256,6256,23.308223724365234
1513891747.3431292,6276,17.026491165161133
1513891747.614438,6389,26.785524368286133
1513891747.6531265,6405,21.79052734375
1513891747.75153,6445,21.268779754638672
1513891747.7852738,6458,19.507396697998047
1513891747.9380996,6521,22.18621253967285
1513891748.0794902,6576,18.892000198364258
