Wall time,Step,Value
1513670223.3267908,64,18.418258666992188
1513670223.347768,75,10.059815406799316
1513670223.467073,135,22.253116607666016
1513670223.5376365,167,17.16090965270996
1513670223.5589855,176,20.165571212768555
1513670223.6447423,214,21.5991268157959
1513670223.667521,224,18.35048484802246
1513670223.6954556,236,21.625024795532227
1513670223.7915902,279,19.467754364013672
1513670224.075649,416,17.611352920532227
1513670224.1876,468,19.747472763061523
1513670224.2381809,490,15.818741798400879
1513670224.8393164,508,21.455463409423828
1513670224.8867981,533,30.804576873779297
1513670224.9543076,566,21.379817962646484
1513670225.2030833,681,15.496268272399902
1513670225.2414734,698,20.312833786010742
1513670225.2813861,716,22.324447631835938
1513670225.3066666,727,21.835065841674805
1513670225.329897,737,24.174806594848633
1513670225.594822,856,23.719127655029297
1513670225.6426573,876,22.326927185058594
1513670225.7654378,937,16.079425811767578
1513670225.7890103,947,21.49721336364746
1513670225.921881,1011,15.38169002532959
1513670226.2175815,1026,18.36038589477539
1513670226.2318425,1033,19.387462615966797
1513670226.2468874,1041,23.36226463317871
1513670226.3611135,1107,24.0616455078125
1513670226.5229023,1188,22.187969207763672
1513670226.6196826,1233,25.35103988647461
1513670226.6517189,1248,24.88722038269043
1513670226.8309674,1331,24.44096565246582
1513670227.145994,1488,20.526947021484375
1513670227.5026863,1542,24.490806579589844
1513670227.5185595,1550,20.355457305908203
1513670227.6662056,1647,27.351465225219727
1513670227.739926,1686,17.650196075439453
1513670227.774648,1704,20.060070037841797
1513670227.9543085,1811,20.39592170715332
1513670227.980828,1824,22.3995304107666
1513670228.0673132,1870,22.055030822753906
1513670228.0873623,1881,22.01786231994629
1513670228.3845606,2023,20.49791717529297
1513670228.4738102,2047,23.074840545654297
1513670228.5851495,2108,25.38092041015625
1513670228.6148977,2124,20.503053665161133
1513670228.6334379,2133,19.376819610595703
1513670228.9193778,2268,19.202726364135742
1513670229.129426,2368,24.597129821777344
1513670229.189072,2394,28.723554611206055
1513670229.2634752,2434,8.094301223754883
1513670229.391009,2496,24.413162231445312
1513670229.6280491,2601,21.812515258789062
1513670229.655247,2613,24.53608512878418
1513670229.7345073,2653,24.85186004638672
1513670229.9733005,2767,9.4144926071167
1513670230.01683,2786,21.618755340576172
1513670230.0638528,2805,21.05096435546875
1513670230.183233,2861,17.713712692260742
1513670230.2514558,2893,21.348020553588867
1513670230.297696,2913,24.055997848510742
1513670230.3677804,2950,20.17546844482422
1513670230.399492,2966,21.967195510864258
1513670230.4605432,2997,19.604463577270508
1513670230.7103858,3112,21.429872512817383
1513670230.9376373,3244,18.546022415161133
1513670230.9721036,3260,21.853439331054688
1513670231.0040977,3275,22.93204689025879
1513670231.1341598,3333,22.664403915405273
1513670231.4871523,3495,26.863943099975586
1513670231.5245562,3513,18.49563217163086
1513670231.5871925,3542,24.23705291748047
1513670231.797612,3640,24.21518325805664
1513670231.901047,3702,22.312686920166016
1513670231.9502912,3732,10.304133415222168
1513670231.9747856,3743,20.63968276977539
1513670232.0626376,3785,25.344602584838867
1513670232.5367265,4010,26.95853042602539
1513670232.7596326,4095,20.91013526916504
1513670232.9346457,4188,26.600526809692383
1513670232.981433,4209,21.3830623626709
1513670233.016245,4225,29.623037338256836
1513670233.0984693,4269,32.18083572387695
1513670233.222429,4330,25.046566009521484
1513670233.322509,4374,20.613645553588867
1513670233.368656,4397,21.848148345947266
1513670233.538227,4478,25.934247970581055
1513670234.2758136,4716,20.763675689697266
1513670234.3166366,4735,28.453779220581055
1513670234.4479327,4789,19.232892990112305
1513670234.494769,4812,26.313343048095703
1513670234.6197102,4871,26.39014434814453
1513670234.6620865,4892,11.687289237976074
1513670234.8293426,4970,34.1117057800293
1513670234.868545,4987,26.632160186767578
1513670234.9324782,5015,23.60724639892578
1513670235.0576186,5071,23.112131118774414
1513670235.2355444,5137,21.781892776489258
1513670235.2684515,5152,22.763399124145508
1513670235.3230655,5178,32.85900115966797
1513670235.4862561,5252,19.014741897583008
1513670235.5082686,5262,23.46682357788086
1513670235.583021,5299,41.836692810058594
1513670235.6688886,5338,22.667652130126953
1513670235.9790719,5479,23.459871292114258
1513670236.0422134,5508,22.168413162231445
1513670236.1577833,5561,24.179492950439453
1513670236.2925835,5615,19.724971771240234
1513670236.4384644,5700,21.179744720458984
1513670236.4590566,5714,23.57514190673828
